"ID","NAME","DATE","CHL","TP"
"643197","Horsehead Lake - Deep Hole",2005-08-11,6.56,17
"643245","Morton Lake - Deep Hole",2005-08-14,7.01,18
"643137","Muskellunge Lake - Deep Hole",2005-08-14,25.5,16
"643598","Ross Allen Lake - Deep Hole",2005-08-14,3.82,22
"643105","Snipe Lake - Deep Hole",2005-08-14,7.03,22
"643411","Van Vliet Lake - Deep Hole",2005-08-14,10.2,24
"643220","Amik Lake - Deep Hole",2005-08-15,7.83,27
"643042","Anderson Lake - Deep Hole",2005-08-15,1.76,7
"643195","Carlin Lake - Deep Hole",2005-08-15,1.7,5
"643055","Carpenter Lake - Deep Hole",2005-08-15,5.72,16
"643178","Eagle Lake - Deep Hole",2005-08-15,14.4,28
"643512","Harris Lake - Center- Main Body Of Lake",2005-08-15,1.96,11
"643415","Clear Lake - Deep Hole (42 05e 12)",2005-08-16,6.98,16
"643373","Edith Lake - Deep Hole",2005-08-16,3.83,10
"643488","Hiawatha Lake - Deep Hole",2005-08-16,3.8,11
"643466","Imogene Lake - Deep Hole",2005-08-16,1.84,8
"643132","Johnson Lake - Deep Hole",2005-08-16,2.94,18
"643095","Plummer Lake - Deep Hole",2005-08-16,3.41,8
"643146","Pokegama Lake - North-Middle Site",2005-08-16,3.67,13
"643421","Presque Isle - Site 2 - Center SW Deep",2005-08-18,1.91,11
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2005-08-19,61,79
"643172","Little St Germain Lake - South Bay Near St Germain WI",2005-08-19,41.5,48
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2005-08-19,44.7,74
"643171","Little St Germain Lake - West Bay At St Germain WI",2005-08-19,16.4,16
"643252","Papoose Lake - Deep Hole",2005-08-19,2.04,5
"643467","Birch Lake - Deep Hole",2005-08-20,5.12,14
"643249","North Turtle Lake - Deep Hole",2005-08-21,5.29,16
"643165","Big Portage Lake - Deep Hole",2005-08-22,6.92,13
"643478","Bills Lake - Deep Hole",2005-08-22,6.15,10
"643407","Crab Lake - Deep Hole",2005-08-22,4.34,9
"643482","Found Lake - SW Site",2005-08-22,9.08,22
"643257","South Turtle Lake - Deep Hole",2005-08-22,15.2,27
"643380","Stormy Lake - Deep Hole",2005-08-22,1.07,6
"643444","Annabelle Lake - Deep Hole",2005-08-23,4.12,12
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2005-08-23,14,28
"643077","Little Spider Lake - Deep Hole",2005-08-23,12.8,20
"643084","McDonald Lake - Deep Hole",2005-08-23,3.31,9
"643297","North Placid Twin Lake - Deep Hole",2005-08-23,3.1,10
"643126","Black Oak Lake - Deep Hole",2005-08-24,1.52,8
"643058","Deerskin Lake - Deep Hole",2005-08-24,4.15,18
"643456","Squaw Lake - Site A North Bay",2005-08-24,13.1,31
"643458","Stearns Lake - Deep Hole",2005-08-24,3.11,15
"643089","Myrtle Lake - Deep Hole",2005-08-25,9.14,28
"643113","Towanda Lake - Deep Hole",2005-08-25,7.15,13
"643081","Lost Lake - Deep Hole",2005-08-28,16.9,42
"643047","Alma Lake - Deep Hole",2005-08-29,8.55,17
"643088","Moon Lake - Deep Hole",2005-08-29,3.16,9
"643515","Shishebogama Lake - Deep Hole",2005-08-29,9,22
"643401","Anvil Lake - Deep Hole",2005-08-30,9.94,17
"643239","Little Crawling Stone Lake - Deep Hole",2005-08-30,2.5,8
"643268","Upper Gresham Lake - Deep Hole",2005-08-30,9.78,22
"643180","Yellow Birch Lake at Max Depth",2005-08-30,36.2,43
"643569","Ike Walton Lake - Deep Hole",2005-08-31,4.75,10
"643075","Little Portage Lake - Deep Hole",2005-08-31,3.87,23
"643597","Little Bateau Lake - Deep Hole",2005-09-03,13.1,18
"643220","Amik Lake - Deep Hole",2005-09-06,3.57,18
"643105","Snipe Lake - Deep Hole",2005-09-11,13.3,24
"643223","Armour Lake - Deep Hole",2005-09-18,2.27,11
"643220","Amik Lake - Deep Hole",2005-09-20,3.28,20
"643237","Little Crooked Lake - Deep Hole",2005-09-20,19.5,30
"643126","Black Oak Lake - Deep Hole",2005-09-21,1.5,8
"643617","Rock Lake - North Basin",2005-10-01,19.8,30
"643444","Annabelle Lake - Deep Hole",2005-10-02,5.14,14
"643220","Amik Lake - Deep Hole",2005-10-03,2.43,16
"643515","Shishebogama Lake - Deep Hole",2005-10-07,8.52,16
"643415","Clear Lake - Deep Hole (42 05e 12)",2005-10-08,21,43
"643466","Imogene Lake - Deep Hole",2005-10-08,5.41,8
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2005-10-08,16.6,27
"643077","Little Spider Lake - Deep Hole",2005-10-08,10.3,20
"643328","Moccasin Lake - Deep Hole",2005-10-08,9.33,69
"643042","Anderson Lake - Deep Hole",2005-10-09,1.6,7
"643197","Horsehead Lake - Deep Hole",2005-10-09,26.4,30
"643137","Muskellunge Lake - Deep Hole",2005-10-09,12.3,18
"643430","North Twin Lake - Site 2-SW Basin",2005-10-09,9.89,23
"643380","Stormy Lake - Deep Hole",2005-10-09,1.57,5
"643041","Dead Pike Lake - Deep Hole",2005-10-10,2.51,12
"643620","Dead Pike Lake - South Bay",2005-10-10,4.15,13
"643132","Johnson Lake - Deep Hole",2005-10-10,5.71,22
"643435","North Twin Lake - Site 3-NE Basin",2005-10-10,8.61,20
"643421","Presque Isle - Site 2 - Center SW Deep",2005-10-10,2.15,12
"643105","Snipe Lake - Deep Hole",2005-10-10,17.1,18
"643478","Bills Lake - Deep Hole",2005-10-11,8.17,14
"643467","Birch Lake - Deep Hole",2005-10-11,6.6,18
"643055","Carpenter Lake - Deep Hole",2005-10-11,8.37,15
"643407","Crab Lake - Deep Hole",2005-10-11,1.86,6
"643058","Deerskin Lake - Deep Hole",2005-10-11,3.48,12
"643482","Found Lake - SW Site",2005-10-11,7.73,24
"643569","Ike Walton Lake - Deep Hole",2005-10-11,1.82,7
"643239","Little Crawling Stone Lake - Deep Hole",2005-10-11,4.89,9
"643252","Papoose Lake - Deep Hole",2005-10-11,2.1,6
"643113","Towanda Lake - Deep Hole",2005-10-11,7.94,10
"643446","Bobidosh Lake - Deep Hole",2005-10-14,4.19,15
"643268","Upper Gresham Lake - Deep Hole",2005-10-15,13.9,27
"643047","Alma Lake - Deep Hole",2005-10-16,6.04,15
"643401","Anvil Lake - Deep Hole",2005-10-16,12.8,20
"643512","Harris Lake - Center- Main Body Of Lake",2005-10-16,2.14,16
"643488","Hiawatha Lake - Deep Hole",2005-10-16,2.27,11
"643081","Lost Lake - Deep Hole",2005-10-16,10.2,34
"643088","Moon Lake - Deep Hole",2005-10-16,5.43,14
"643411","Van Vliet Lake - Deep Hole",2005-10-16,5.34,17
"643249","North Turtle Lake - Deep Hole",2005-10-17,6.6,16
"643165","Big Portage Lake - Deep Hole",2005-10-18,4.65,9
"643126","Black Oak Lake - Deep Hole",2005-10-18,1.55,5
"643245","Morton Lake - Deep Hole",2005-10-18,7.66,25
"643089","Myrtle Lake - Deep Hole",2005-10-19,7.65,15
"643257","South Turtle Lake - Deep Hole",2005-10-19,11.7,36
"643597","Little Bateau Lake - Deep Hole",2005-10-20,14.9,32
"643180","Yellow Birch Lake at Max Depth",2005-10-20,23.4,53
"643095","Plummer Lake - Deep Hole",2005-10-21,4.09,11
"643219","Alder Lake - Deep Hole",2005-10-24,4.8,28
"643223","Armour Lake - Deep Hole",2005-10-25,2.48,11
"643146","Pokegama Lake - North-Middle Site",2005-10-25,7.58,19
"643084","McDonald Lake - Deep Hole",2005-10-26,8.34,15
"643195","Carlin Lake - Deep Hole",2005-10-30,5.82,12
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2005-10-31,10,50
"643172","Little St Germain Lake - South Bay Near St Germain WI",2005-10-31,12.5,63
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2005-10-31,22.5,49
"643171","Little St Germain Lake - West Bay At St Germain WI",2005-10-31,4.28,25
"643077","Little Spider Lake - Deep Hole",2006-06-03,2.12,19
"643430","North Twin Lake - Site 2-SW Basin",2006-06-03,1.7,19
"643435","North Twin Lake - Site 3-NE Basin",2006-06-03,2.72,18
"643195","Carlin Lake - Deep Hole",2006-06-04,1.2,10
"643598","Ross Allen Lake - Deep Hole",2006-06-04,1.55,13
"643617","Rock Lake - North Basin",2006-06-05,7.78,26
"643257","South Turtle Lake - Deep Hole",2006-06-07,3.02,13
"643471","Crawling Stone Lake - Max Depth",2006-06-08,1.04,7
"643239","Little Crawling Stone Lake - Deep Hole",2006-06-08,2.34,10
"643415","Clear Lake - Deep Hole (42 05e 12)",2006-06-11,2.49,14
"643197","Horsehead Lake - Deep Hole",2006-06-11,2.26,17
"643466","Imogene Lake - Deep Hole",2006-06-11,4.18,14
"643105","Snipe Lake - Deep Hole",2006-06-11,2.5,18
"643058","Deerskin Lake - Deep Hole",2006-06-12,2.28,12
"643132","Johnson Lake - Deep Hole",2006-06-12,4.57,12
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2006-06-12,4.47,20
"643089","Myrtle Lake - Deep Hole",2006-06-12,2.83,33
"643121","Bass Lake - Deep Hole",2006-06-13,4.15,12
"643482","Found Lake - SW Site",2006-06-13,3.24,24
"643249","North Turtle Lake - Deep Hole",2006-06-13,5.73,20
"643095","Plummer Lake - Deep Hole",2006-06-13,3.51,12
"643421","Presque Isle - Site 2 - Center SW Deep",2006-06-13,1.79,14
"643467","Birch Lake - Deep Hole",2006-06-14,3.37,14
"643373","Edith Lake - Deep Hole",2006-06-14,1.52,6
"643055","Carpenter Lake - Deep Hole",2006-06-15,12.3,21
"643569","Ike Walton Lake - Deep Hole",2006-06-16,4.02,9
"643598","Ross Allen Lake - Deep Hole",2006-06-17,3.34,14
"643042","Anderson Lake - Deep Hole",2006-06-18,1.83,7
"643192","Beaver Lake - Deep Hole",2006-06-18,9.16,27
"643478","Bills Lake - Deep Hole",2006-06-18,3.57,15
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2006-06-18,21.1,41
"643172","Little St Germain Lake - South Bay Near St Germain WI",2006-06-18,11.4,28
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2006-06-18,16,39
"643171","Little St Germain Lake - West Bay At St Germain WI",2006-06-18,7.15,16
"643220","Amik Lake - Deep Hole",2006-06-19,8.51,34
"643407","Crab Lake - Deep Hole",2006-06-19,4.99,9
"643137","Muskellunge Lake - Deep Hole",2006-06-19,16.7,20
"643446","Bobidosh Lake - Deep Hole",2006-06-20,3.39,8
"643252","Papoose Lake - Deep Hole",2006-06-20,2.28,8
"643380","Stormy Lake - Deep Hole",2006-06-20,0.98,5
"643245","Morton Lake - Deep Hole",2006-06-21,3.43,20
"643638","White Sand Lake - North Of Center Sand Bar",2006-06-21,1.69,7
"643077","Little Spider Lake - Deep Hole",2006-06-25,3.19,14
"643219","Alder Lake - Deep Hole",2006-06-26,2.54,18
"643084","McDonald Lake - Deep Hole",2006-06-26,1.66,14
"643113","Towanda Lake - Deep Hole",2006-06-26,6.34,14
"643444","Annabelle Lake - Deep Hole",2006-06-27,3.16,12
"643488","Hiawatha Lake - Deep Hole",2006-06-27,3.62,16
"643237","Little Crooked Lake - Deep Hole",2006-06-27,5.12,21
"643075","Little Portage Lake - Deep Hole",2006-06-27,5.66,21
"643297","North Placid Twin Lake - Deep Hole",2006-06-27,3.17,16
"643257","South Turtle Lake - Deep Hole",2006-06-27,6.18,22
"643146","Pokegama Lake - North-Middle Site",2006-06-28,4.79,15
"643401","Anvil Lake - Deep Hole",2006-06-29,4.11,20
"643041","Dead Pike Lake - Deep Hole",2006-06-30,1.51,15
"643512","Harris Lake - Center- Main Body Of Lake",2006-06-30,1.63,9
"643597","Little Bateau Lake - Deep Hole",2006-06-30,6.44,29
"643328","Moccasin Lake - Deep Hole",2006-06-30,2.47,18
"643106","South Twin Lake - Deep Hole",2006-06-30,2.04,8
"643411","Van Vliet Lake - Deep Hole",2006-06-30,2.33,19
"643223","Armour Lake - Deep Hole",2006-07-04,1.76,13
"643617","Rock Lake - North Basin",2006-07-04,11.9,24
"643430","North Twin Lake - Site 2-SW Basin",2006-07-05,3.62,19
"643435","North Twin Lake - Site 3-NE Basin",2006-07-05,2.43,17
"643042","Anderson Lake - Deep Hole",2006-07-10,0.97,11
"643482","Found Lake - SW Site",2006-07-10,5.16,31
"643132","Johnson Lake - Deep Hole",2006-07-10,3.8,16
"643458","Stearns Lake - Deep Hole",2006-07-10,5.63,21
"643478","Bills Lake - Deep Hole",2006-07-11,2.95,20
"643077","Little Spider Lake - Deep Hole",2006-07-11,3.14,25
"643421","Presque Isle - Site 2 - Center SW Deep",2006-07-11,1.58,11
"643569","Ike Walton Lake - Deep Hole",2006-07-12,2.52,15
"643146","Pokegama Lake - North-Middle Site",2006-07-12,3.27,16
"643268","Upper Gresham Lake - Deep Hole",2006-07-12,6.72,25
"643055","Carpenter Lake - Deep Hole",2006-07-13,9.89,34
"643471","Crawling Stone Lake - Max Depth",2006-07-13,0.54,24
"643373","Edith Lake - Deep Hole",2006-07-13,0.9,20
"643197","Horsehead Lake - Deep Hole",2006-07-13,2.06,26
"643252","Papoose Lake - Deep Hole",2006-07-13,0.49,8
"643105","Snipe Lake - Deep Hole",2006-07-13,4.71,38
"643411","Van Vliet Lake - Deep Hole",2006-07-13,2.53,27
"643415","Clear Lake - Deep Hole (42 05e 12)",2006-07-14,2.82,32
"643515","Shishebogama Lake - Deep Hole",2006-07-14,2.99,18
"643467","Birch Lake - Deep Hole",2006-07-15,4.57,26
"643047","Alma Lake - Deep Hole",2006-07-16,3.94,18
"643512","Harris Lake - Center- Main Body Of Lake",2006-07-16,1.17,17
"643466","Imogene Lake - Deep Hole",2006-07-16,4.48,17
"643088","Moon Lake - Deep Hole",2006-07-16,1.71,12
"643598","Ross Allen Lake - Deep Hole",2006-07-16,1.85,24
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2006-07-17,7.59,26
"643237","Little Crooked Lake - Deep Hole",2006-07-17,4.4,22
"643245","Morton Lake - Deep Hole",2006-07-17,2.58,18
"643137","Muskellunge Lake - Deep Hole",2006-07-17,27,19
"643249","North Turtle Lake - Deep Hole",2006-07-17,4.99,22
"643257","South Turtle Lake - Deep Hole",2006-07-17,4.72,22
"643195","Carlin Lake - Deep Hole",2006-07-18,1.25,8
"643058","Deerskin Lake - Deep Hole",2006-07-18,2.98,15
"643239","Little Crawling Stone Lake - Deep Hole",2006-07-18,1.58,10
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2006-07-18,98.1,83
"643172","Little St Germain Lake - South Bay Near St Germain WI",2006-07-18,60.9,55
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2006-07-18,118,89
"643171","Little St Germain Lake - West Bay At St Germain WI",2006-07-18,4.84,32
"643297","North Placid Twin Lake - Deep Hole",2006-07-18,1.88,14
"643095","Plummer Lake - Deep Hole",2006-07-18,1.42,11
"643380","Stormy Lake - Deep Hole",2006-07-18,0.56,8
"643407","Crab Lake - Deep Hole",2006-07-19,1.47,11
"643220","Amik Lake - Deep Hole",2006-07-21,12.8,32
"643444","Annabelle Lake - Deep Hole",2006-07-23,3.29,15
"643041","Dead Pike Lake - Deep Hole",2006-07-23,2.05,15
"643620","Dead Pike Lake - South Bay",2006-07-23,2.36,30
"643081","Lost Lake - Deep Hole",2006-07-23,15,29
"643084","McDonald Lake - Deep Hole",2006-07-23,1.74,13
"643192","Beaver Lake - Deep Hole",2006-07-24,14.9,27
"643126","Black Oak Lake - Deep Hole",2006-07-24,1.04,8
"643488","Hiawatha Lake - Deep Hole",2006-07-24,2.02,16
"643638","White Sand Lake - North Of Center Sand Bar",2006-07-24,1.62,9
"643401","Anvil Lake - Deep Hole",2006-07-25,4.89,17
"643059","Duck Lake - Deep Hole",2006-07-25,14.8,35
"643165","Big Portage Lake - Deep Hole",2006-07-26,2.1,15
"643446","Bobidosh Lake - Deep Hole",2006-07-27,1.09,7
"643597","Little Bateau Lake - Deep Hole",2006-07-28,2.33,11
"643328","Moccasin Lake - Deep Hole",2006-07-30,7.11,22
"643106","South Twin Lake - Deep Hole",2006-07-31,5.06,10
"643515","Shishebogama Lake - Deep Hole",2006-08-01,6.26,18
"643430","North Twin Lake - Site 2-SW Basin",2006-08-03,3.65,11
"643435","North Twin Lake - Site 3-NE Basin",2006-08-03,4.27,12
"643617","Rock Lake - North Basin",2006-08-06,16.2,22
"643121","Bass Lake - Deep Hole",2006-08-07,6.08,16
"643449","Forest Lake - Deep Hole",2006-08-07,5.24,24
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2006-08-07,9.95,23
"643075","Little Portage Lake - Deep Hole",2006-08-07,5.5,31
"643297","North Placid Twin Lake - Deep Hole",2006-08-08,2.15,14
"643137","Muskellunge Lake - Deep Hole",2006-08-13,52.5,22
"643598","Ross Allen Lake - Deep Hole",2006-08-13,3.84,15
"643220","Amik Lake - Deep Hole",2006-08-14,7.74,28
"643192","Beaver Lake - Deep Hole",2006-08-14,22.4,21
"643415","Clear Lake - Deep Hole (42 05e 12)",2006-08-14,9.92,21
"643482","Found Lake - SW Site",2006-08-14,4.89,21
"643197","Horsehead Lake - Deep Hole",2006-08-14,14.4,23
"643466","Imogene Lake - Deep Hole",2006-08-14,15.2,12
"643105","Snipe Lake - Deep Hole",2006-08-14,9.25,24
"643055","Carpenter Lake - Deep Hole",2006-08-15,8.34,19
"643058","Deerskin Lake - Deep Hole",2006-08-15,2.97,13
"643132","Johnson Lake - Deep Hole",2006-08-15,5.14,13
"643239","Little Crawling Stone Lake - Deep Hole",2006-08-15,2.04,9
"643249","North Turtle Lake - Deep Hole",2006-08-15,6.64,17
"643252","Papoose Lake - Deep Hole",2006-08-15,2.24,12
"643095","Plummer Lake - Deep Hole",2006-08-15,1.79,8
"643421","Presque Isle - Site 2 - Center SW Deep",2006-08-15,1.97,14
"643456","Squaw Lake - Site A North Bay",2006-08-15,17.9,44
"643458","Stearns Lake - Deep Hole",2006-08-15,4.42,15
"643380","Stormy Lake - Deep Hole",2006-08-15,1.22,7
"643268","Upper Gresham Lake - Deep Hole",2006-08-15,13.6,26
"643411","Van Vliet Lake - Deep Hole",2006-08-15,7.4,12
"643373","Edith Lake - Deep Hole",2006-08-16,2.56,15
"643512","Harris Lake - Center- Main Body Of Lake",2006-08-16,1.54,12
"643077","Little Spider Lake - Deep Hole",2006-08-16,7.85,15
"643146","Pokegama Lake - North-Middle Site",2006-08-17,3.59,13
"643042","Anderson Lake - Deep Hole",2006-08-19,1.56,8
"643467","Birch Lake - Deep Hole",2006-08-20,6.18,39
"643195","Carlin Lake - Deep Hole",2006-08-20,2.46,10
"643059","Duck Lake - Deep Hole",2006-08-20,16.6,30
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2006-08-20,89.1,116
"643172","Little St Germain Lake - South Bay Near St Germain WI",2006-08-20,54.7,51
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2006-08-20,110,102
"643171","Little St Germain Lake - West Bay At St Germain WI",2006-08-20,16.2,18
"643245","Morton Lake - Deep Hole",2006-08-20,10.2,14
"643488","Hiawatha Lake - Deep Hole",2006-08-21,3.96,10
"643089","Myrtle Lake - Deep Hole",2006-08-21,4.45,21
"643257","South Turtle Lake - Deep Hole",2006-08-21,20.5,23
"643444","Annabelle Lake - Deep Hole",2006-08-22,5.74,18
"643478","Bills Lake - Deep Hole",2006-08-22,4.22,13
"643446","Bobidosh Lake - Deep Hole",2006-08-22,3.17,9
"643471","Crawling Stone Lake - Max Depth",2006-08-22,2.2,9
"643569","Ike Walton Lake - Deep Hole",2006-08-22,4.49,7
"643237","Little Crooked Lake - Deep Hole",2006-08-22,18.5,24
"643084","McDonald Lake - Deep Hole",2006-08-22,2.58,11
"643638","White Sand Lake - North Of Center Sand Bar",2006-08-22,2.54,6
"643047","Alma Lake - Deep Hole",2006-08-23,8.84,15
"643088","Moon Lake - Deep Hole",2006-08-23,2.01,8
"643401","Anvil Lake - Deep Hole",2006-08-26,12.7,20
"643041","Dead Pike Lake - Deep Hole",2006-08-27,2.22,242
"643620","Dead Pike Lake - South Bay",2006-08-27,2.15,56
"643081","Lost Lake - Deep Hole",2006-08-27,20.8,41
"643407","Crab Lake - Deep Hole",2006-08-28,3.02,8
"643597","Little Bateau Lake - Deep Hole",2006-08-28,7.15,16
"643328","Moccasin Lake - Deep Hole",2006-08-28,11.3,25
"643165","Big Portage Lake - Deep Hole",2006-08-29,5.91,14
"643515","Shishebogama Lake - Deep Hole",2006-08-29,18.1,27
"643106","South Twin Lake - Deep Hole",2006-08-31,2.71,18
"643297","North Placid Twin Lake - Deep Hole",2006-09-06,1.14,31
"643059","Duck Lake - Deep Hole",2006-09-09,14.1,36
"643237","Little Crooked Lake - Deep Hole",2006-09-18,19.4,28
"643458","Stearns Lake - Deep Hole",2006-09-24,5.31,15
"643220","Amik Lake - Deep Hole",2006-09-25,2.2,20
"643126","Black Oak Lake - Deep Hole",2006-09-25,1.27,10
"643077","Little Spider Lake - Deep Hole",2006-10-01,8.25,16
"643239","Little Crawling Stone Lake - Deep Hole",2006-10-02,4.22,6
"643165","Big Portage Lake - Deep Hole",2006-10-03,2.61,9
"643047","Alma Lake - Deep Hole",2006-10-05,9.97,14
"643569","Ike Walton Lake - Deep Hole",2006-10-05,3.88,10
"643088","Moon Lake - Deep Hole",2006-10-05,3.67,15
"643430","North Twin Lake - Site 2-SW Basin",2006-10-05,10.3,20
"643435","North Twin Lake - Site 3-NE Basin",2006-10-05,8.5,17
"643597","Little Bateau Lake - Deep Hole",2006-10-06,5.88,46
"643515","Shishebogama Lake - Deep Hole",2006-10-06,8.58,26
"643401","Anvil Lake - Deep Hole",2006-10-07,10.6,19
"643444","Annabelle Lake - Deep Hole",2006-10-08,3.44,17
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2006-10-08,12,34
"643081","Lost Lake - Deep Hole",2006-10-08,10.9,35
"643617","Rock Lake - North Basin",2006-10-08,8.6,21
"643268","Upper Gresham Lake - Deep Hole",2006-10-08,9.76,22
"643058","Deerskin Lake - Deep Hole",2006-10-09,2.11,9
"643466","Imogene Lake - Deep Hole",2006-10-09,4.83,13
"643126","Black Oak Lake - Deep Hole",2006-10-10,1.23,8
"643041","Dead Pike Lake - Deep Hole",2006-10-10,2.65,79
"643620","Dead Pike Lake - South Bay",2006-10-10,3.76,175
"643075","Little Portage Lake - Deep Hole",2006-10-10,5.46,31
"643252","Papoose Lake - Deep Hole",2006-10-10,2.61,10
"643421","Presque Isle - Site 2 - Center SW Deep",2006-10-10,2.5,15
"643042","Anderson Lake - Deep Hole",2006-10-15,2.17,9
"643055","Carpenter Lake - Deep Hole",2006-10-15,8.91,17
"643482","Found Lake - SW Site",2006-10-15,14.7,31
"643488","Hiawatha Lake - Deep Hole",2006-10-15,2.19,16
"643197","Horsehead Lake - Deep Hole",2006-10-15,23.3,31
"643245","Morton Lake - Deep Hole",2006-10-15,9.66,19
"643249","North Turtle Lake - Deep Hole",2006-10-15,9.99,22
"643598","Ross Allen Lake - Deep Hole",2006-10-15,2.33,10
"643105","Snipe Lake - Deep Hole",2006-10-15,7.01,21
"643132","Johnson Lake - Deep Hole",2006-10-16,4.69,26
